PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;107;83;28079107_83_98;2020;12;06;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N
28;079;107;83;28079107_83_98;2020;12;07;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N
28;079;107;83;28079107_83_98;2020;12;08;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N
28;079;107;83;28079107_83_98;2020;12;09;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N
28;079;107;83;28079107_83_98;2020;12;10;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N
28;079;107;83;28079107_83_98;2020;12;11;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N
28;079;107;83;28079107_83_98;2020;12;12;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N
28;079;107;83;28079107_83_98;2020;12;13;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N
28;079;107;83;28079107_83_98;2020;12;14;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N
28;079;107;83;28079107_83_98;2020;12;15;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N
28;079;107;83;28079107_83_98;2020;12;16;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N
28;079;107;83;28079107_83_98;2020;12;17;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N
28;079;107;83;28079107_83_98;2020;12;18;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;000.0;N;001.4;N;006.7;N;007.4;V;007.8;V;008.2;V;008.3;V;008.3;V;007.5;V;006.2;V;006.0;V;005.8;V;005.9;V;005.2;V
28;079;107;83;28079107_83_98;2020;12;19;004.9;V;004.9;V;004.8;V;004.8;V;004.8;V;005.1;V;005.1;V;004.9;V;004.6;V;004.6;V;005.0;V;005.0;V;005.1;V;005.3;V;005.4;V;005.3;V;005.3;V;005.2;V;005.2;V;005.3;V;005.4;V;005.6;V;005.7;V;005.6;V
28;079;107;83;28079107_83_98;2020;12;20;005.5;V;005.2;V;004.8;V;004.5;V;005.0;V;004.7;V;003.4;V;003.1;V;002.8;V;004.4;V;005.3;V;006.5;V;008.2;V;007.8;V;009.2;V;009.3;V;009.1;V;008.1;V;007.1;V;006.6;V;006.1;V;005.8;V;005.7;V;005.2;V
28;079;107;83;28079107_83_98;2020;12;21;004.8;V;004.8;V;004.8;V;004.1;V;004.1;V;004.6;V;005.2;V;005.5;V;005.3;V;004.6;V;005.6;V;006.0;V;006.6;V;005.5;V;005.8;V;006.2;V;006.5;V;007.1;V;007.7;V;007.1;V;006.8;V;006.8;V;006.2;V;006.0;V
28;079;107;83;28079107_83_98;2020;12;22;005.9;V;005.7;V;005.5;V;005.3;V;005.0;V;004.8;V;004.7;V;005.3;V;005.5;V;005.1;V;005.2;V;005.5;V;005.7;V;008.4;N;010.6;V;011.4;V;011.1;V;009.6;V;008.2;V;007.1;V;006.6;V;006.0;V;005.0;V;004.6;N
28;079;107;83;28079107_83_98;2020;12;23;004.4;V;004.0;V;004.5;V;004.4;V;004.4;V;004.3;V;004.1;V;004.6;V;004.2;V;004.3;V;004.5;V;004.4;V;004.5;V;004.8;V;005.3;V;005.8;V;006.2;V;006.4;V;006.6;V;007.6;V;008.0;V;007.8;V;006.8;V;006.8;V
28;079;107;83;28079107_83_98;2020;12;24;006.6;V;006.4;V;006.3;V;005.7;V;005.6;V;005.6;V;005.9;V;007.4;V;007.0;V;006.6;V;006.9;V;007.8;V;007.9;V;008.3;V;009.2;V;009.1;V;008.3;V;006.9;V;005.9;V;005.7;V;004.9;V;004.5;V;003.7;V;003.3;V
28;079;107;83;28079107_83_98;2020;12;25;002.9;V;002.2;V;001.9;V;001.7;V;001.4;V;000.9;V;001.1;V;001.7;V;001.7;V;002.1;V;003.3;V;004.6;V;005.5;V;005.8;V;006.4;V;006.6;V;006.4;V;004.9;V;003.5;V;002.4;N;000.9;V;000.4;N;000.0;V;-00.2;V
28;079;107;83;28079107_83_98;2020;12;26;-00.9;V;-00.8;V;-01.0;V;-01.0;V;-01.3;N;-01.6;V;-01.9;V;-01.0;V;-01.1;V;000.7;V;003.1;V;004.8;V;005.3;V;006.2;V;007.2;V;007.6;V;007.6;V;006.0;V;003.9;V;002.9;V;001.1;V;000.1;V;-00.1;V;-00.6;V
28;079;107;83;28079107_83_98;2020;12;27;-00.2;V;-00.9;V;-01.8;V;-02.1;V;-02.2;V;-02.8;V;-03.0;V;-03.6;V;-03.4;V;-01.9;V;-00.7;V;000.6;V;001.6;V;002.9;V;003.5;V;003.7;V;003.1;V;003.0;V;002.5;V;002.3;V;002.1;V;001.7;V;001.8;V;002.5;V
28;079;107;83;28079107_83_98;2020;12;28;003.1;V;003.4;V;003.5;V;003.7;V;004.1;V;004.1;V;003.0;V;003.6;V;003.1;V;002.9;V;003.5;V;004.0;V;005.0;V;005.7;V;006.4;V;006.1;V;005.7;V;005.0;V;004.6;V;004.3;V;004.0;V;003.4;V;002.9;V;002.5;V
28;079;107;83;28079107_83_98;2020;12;29;002.5;V;001.8;V;001.1;V;000.9;V;000.7;V;000.3;V;-00.2;V;000.1;V;000.1;V;000.2;V;000.8;V;003.0;V;004.1;V;004.6;V;004.9;V;005.0;V;005.2;V;003.6;V;002.9;V;002.4;V;002.5;V;002.1;V;001.5;V;001.0;V
28;079;107;83;28079107_83_98;2020;12;30;000.6;V;000.3;V;000.1;V;000.1;V;-00.1;V;-00.4;V;-00.5;V;-00.5;V;-00.3;V;000.4;V;001.2;V;002.9;V;004.5;V;005.4;V;005.9;V;005.5;V;004.8;V;004.3;V;003.5;V;002.9;V;002.4;V;002.4;V;001.2;V;000.5;V
28;079;107;83;28079107_83_98;2020;12;31;000.2;V;000.3;V;-00.5;V;000.6;V;000.0;V;-01.7;V;-03.1;V;-02.3;V;-02.0;V;-00.6;V;001.2;V;002.5;V;003.5;V;004.1;V;004.4;V;004.5;V;002.9;V;002.3;V;002.2;V;002.4;V;002.5;V;002.5;V;002.2;V;001.5;V
28;079;107;86;28079107_86_98;2020;12;01;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00001;N;00001;N;00001;N;00001;N;00001;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;107;86;28079107_86_98;2020;12;02;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;107;86;28079107_86_98;2020;12;03;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;107;86;28079107_86_98;2020;12;04;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;107;86;28079107_86_98;2020;12;05;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;107;86;28079107_86_98;2020;12;06;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;107;86;28079107_86_98;2020;12;07;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;107;86;28079107_86_98;2020;12;08;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;107;86;28079107_86_98;2020;12;09;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;107;86;28079107_86_98;2020;12;10;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;107;86;28079107_86_98;2020;12;11;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;107;86;28079107_86_98;2020;12;12;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;107;86;28079107_86_98;2020;12;13;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;107;86;28079107_86_98;2020;12;14;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;107;86;28079107_86_98;2020;12;15;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;107;86;28079107_86_98;2020;12;16;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;107;86;28079107_86_98;2020;12;17;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;107;86;28079107_86_98;2020;12;18;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00012;N;00076;N;00079;V;00077;V;00075;V;00076;V;00076;V;00081;V;00087;V;00088;V;00089;V;00089;V;00092;V
28;079;107;86;28079107_86_98;2020;12;19;00094;V;00094;V;00093;V;00094;V;00094;V;00093;V;00093;V;00096;V;00097;V;00098;V;00096;V;00094;V;00094;V;00094;V;00093;V;00095;V;00096;V;00097;V;00097;V;00098;V;00098;V;00098;V;00096;V;00094;V
28;079;107;86;28079107_86_98;2020;12;20;00095;V;00095;V;00094;V;00095;V;00091;V;00092;V;00095;V;00096;V;00097;V;00091;V;00087;V;00083;V;00074;V;00071;V;00061;V;00061;V;00064;V;00067;V;00076;V;00081;V;00083;V;00085;V;00086;V;00089;V
28;079;107;86;28079107_86_98;2020;12;21;00091;V;00091;V;00091;V;00093;V;00094;V;00093;V;00091;V;00090;V;00092;V;00096;V;00094;V;00090;V;00089;V;00093;V;00092;V;00091;V;00091;V;00090;V;00087;V;00090;V;00093;V;00094;V;00096;V;00098;V
28;079;107;86;28079107_86_98;2020;12;22;00098;V;00098;V;00097;V;00098;V;00098;V;00099;V;00100;V;00098;V;00095;V;00095;V;00094;V;00092;V;00090;V;00081;N;00071;V;00068;V;00070;V;00076;V;00083;V;00089;V;00093;V;00096;V;00098;V;00099;N
28;079;107;86;28079107_86_98;2020;12;23;00100;V;00100;V;00100;V;00100;V;00100;V;00100;V;00100;V;00100;V;00100;V;00100;V;00100;V;00100;V;00100;V;00100;V;00099;V;00095;V;00092;V;00091;V;00092;V;00087;V;00085;V;00086;V;00092;V;00093;V
28;079;107;86;28079107_86_98;2020;12;24;00094;V;00095;V;00096;V;00099;V;00099;V;00100;V;00100;V;00091;V;00091;V;00092;V;00089;V;00081;V;00079;V;00081;V;00075;V;00076;V;00074;V;00065;V;00065;V;00060;V;00061;V;00060;V;00065;V;00067;V
28;079;107;86;28079107_86_98;2020;12;25;00068;V;00071;V;00073;V;00075;V;00078;V;00080;V;00079;V;00072;V;00064;V;00061;V;00054;V;00049;V;00045;V;00045;V;00041;V;00036;V;00037;V;00039;V;00046;V;00051;N;00054;V;00058;N;00055;V;00053;V
28;079;107;86;28079107_86_98;2020;12;26;00057;V;00058;V;00061;V;00062;V;00064;N;00065;V;00067;V;00062;V;00066;V;00060;V;00049;V;00039;V;00039;V;00038;V;00037;V;00035;V;00035;V;00043;V;00051;V;00056;V;00065;V;00071;V;00072;V;00075;V
28;079;107;86;28079107_86_98;2020;12;27;00073;V;00076;V;00082;V;00081;V;00080;V;00082;V;00083;V;00085;V;00087;V;00081;V;00076;V;00067;V;00064;V;00059;V;00056;V;00057;V;00057;V;00054;V;00059;V;00062;V;00067;V;00075;V;00081;V;00084;V
28;079;107;86;28079107_86_98;2020;12;28;00084;V;00085;V;00090;V;00093;V;00094;V;00087;V;00075;V;00061;V;00057;V;00056;V;00055;V;00051;V;00047;V;00043;V;00040;V;00041;V;00043;V;00047;V;00049;V;00052;V;00054;V;00057;V;00062;V;00064;V
28;079;107;86;28079107_86_98;2020;12;29;00064;V;00070;V;00075;V;00076;V;00078;V;00083;V;00086;V;00082;V;00082;V;00084;V;00086;V;00073;V;00063;V;00056;V;00048;V;00047;V;00047;V;00054;V;00059;V;00058;V;00056;V;00059;V;00062;V;00064;V
28;079;107;86;28079107_86_98;2020;12;30;00065;V;00066;V;00065;V;00065;V;00066;V;00068;V;00070;V;00069;V;00070;V;00067;V;00064;V;00055;V;00048;V;00045;V;00043;V;00044;V;00046;V;00048;V;00051;V;00055;V;00060;V;00062;V;00067;V;00072;V
28;079;107;86;28079107_86_98;2020;12;31;00074;V;00074;V;00079;V;00072;V;00075;V;00081;V;00088;V;00084;V;00085;V;00076;V;00066;V;00063;V;00059;V;00060;V;00059;V;00066;V;00084;V;00086;V;00090;V;00092;V;00094;V;00093;V;00093;V;00089;V
28;079;107;87;28079107_87_98;2020;12;01;00944;V;00944;V;00944;V;00944;V;00943;V;00943;V;00943;V;00943;V;00944;V;00944;V;00944;V;00944;V;00943;V;00943;V;00942;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00000;N;00000;N;00940;N
28;079;107;87;28079107_87_98;2020;12;02;00940;V;00940;V;00940;V;00939;V;00939;V;00939;V;00939;N;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00940;V;00940;V;00940;V;00940;V;00940;V
28;079;107;87;28079107_87_98;2020;12;03;00940;V;00939;V;00939;V;00939;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00937;V;00937;V;00936;V;00935;N;00934;V;00934;V;00933;V;00933;V;00932;V;00932;V;00931;V;00931;V;00930;V;00930;N
28;079;107;87;28079107_87_98;2020;12;04;00929;V;00928;V;00927;V;00926;V;00925;V;00925;V;00925;V;00925;V;00925;V;00926;V;00926;V;00926;V;00925;V;00925;V;00924;V;00924;V;00924;V;00924;V;00924;V;00924;V;00925;V;00925;V;00925;V;00926;V
28;079;107;87;28079107_87_98;2020;12;05;00926;V;00926;V;00926;V;00927;V;00927;V;00927;V;00928;V;00929;V;00929;V;00930;V;00930;V;00931;V;00931;V;00930;V;00930;V;00930;V;00931;V;00931;V;00931;V;00932;V;00932;V;00932;V;00933;V;00933;V
28;079;107;87;28079107_87_98;2020;12;06;00933;V;00933;V;00933;V;00933;V;00933;V;00933;V;00933;V;00934;V;00934;V;00934;V;00935;V;00935;V;00935;V;00934;V;00935;N;00934;N;00935;V;00935;V;00934;V;00935;V;00935;V;00935;V;00935;V;00934;V
28;079;107;87;28079107_87_98;2020;12;07;00934;V;00934;V;00934;V;00934;V;00934;V;00933;V;00933;V;00933;V;00933;V;00933;V;00933;V;00933;V;00933;V;00932;V;00932;V;00932;V;00932;V;00932;N;00932;V;00932;V;00932;V;00932;V;00932;V;00932;V
28;079;107;87;28079107_87_98;2020;12;08;00932;V;00932;N;00932;N;00932;V;00933;V;00933;V;00933;V;00933;V;00934;V;00935;V;00935;V;00935;V;00935;V;00935;V;00935;V;00935;V;00936;V;00936;V;00937;V;00937;V;00938;V;00938;V;00938;V;00938;V
28;079;107;87;28079107_87_98;2020;12;09;00938;V;00938;V;00938;V;00939;V;00939;V;00939;V;00940;V;00940;V;00940;V;00941;V;00941;V;00941;V;00941;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00939;V;00939;V
28;079;107;87;28079107_87_98;2020;12;10;00939;V;00938;V;00938;N;00937;V;00936;V;00936;V;00936;V;00936;V;00936;V;00936;V;00936;V;00936;V;00936;V;00936;V;00936;V;00936;V;00936;V;00936;V;00936;V;00936;V;00936;V;00936;V;00936;V;00936;V
28;079;107;87;28079107_87_98;2020;12;11;00936;V;00935;V;00935;V;00934;V;00934;V;00934;V;00933;V;00934;V;00934;V;00934;V;00934;V;00934;V;00934;V;00933;V;00933;V;00933;V;00933;V;00934;V;00934;V;00934;V;00935;V;00934;V;00934;V;00935;V
28;079;107;87;28079107_87_98;2020;12;12;00935;V;00935;V;00935;V;00935;V;00936;V;00935;V;00935;V;00936;V;00937;V;00937;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V
28;079;107;87;28079107_87_98;2020;12;13;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00940;V;00940;V;00939;V;00939;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V
28;079;107;87;28079107_87_98;2020;12;14;00938;V;00937;V;00937;V;00937;V;00937;V;00936;V;00936;V;00937;V;00936;V;00937;V;00937;V;00937;V;00936;V;00936;V;00936;V;00935;V;00935;V;00936;V;00935;V;00936;V;00936;V;00936;V;00936;V;00936;V
28;079;107;87;28079107_87_98;2020;12;15;00936;V;00936;V;00936;V;00936;V;00936;V;00937;V;00937;V;00938;V;00938;V;00939;V;00939;V;00940;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00940;V;00939;V
28;079;107;87;28079107_87_98;2020;12;16;00939;V;00939;V;00939;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00937;V;00938;V;00938;V;00939;V;00939;V;00939;V;00940;V;00940;V;00940;V
28;079;107;87;28079107_87_98;2020;12;17;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00942;V;00942;V;00942;V;00943;V;00943;V;00944;V;00943;V;00943;V;00943;V;00943;V;00943;V;00943;V;00943;V;00944;V;00944;V;00944;V;00944;V;00944;V
28;079;107;87;28079107_87_98;2020;12;18;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00943;V;00943;V;00943;V;00943;V;00942;V;00942;V;00942;V;00942;V;00942;V;00942;V;00942;V
28;079;107;87;28079107_87_98;2020;12;19;00942;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00942;V;00942;V;00942;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00942;V;00942;V;00942;V;00942;V
28;079;107;87;28079107_87_98;2020;12;20;00942;V;00942;V;00942;V;00942;V;00942;V;00942;V;00943;V;00943;V;00944;V;00944;V;00945;V;00945;V;00945;V;00945;V;00944;V;00944;V;00945;V;00945;V;00945;V;00946;V;00946;V;00946;V;00946;V;00947;V
28;079;107;87;28079107_87_98;2020;12;21;00946;V;00947;V;00946;V;00947;V;00947;V;00946;V;00947;V;00947;V;00947;V;00948;V;00948;V;00948;V;00948;V;00948;V;00947;V;00947;V;00947;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V
28;079;107;87;28079107_87_98;2020;12;22;00948;V;00948;V;00948;V;00948;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00948;V;00947;V;00946;N;00946;V;00945;V;00945;V;00945;V;00945;V;00945;V;00945;V;00945;V;00945;V;00945;N
28;079;107;87;28079107_87_98;2020;12;23;00945;V;00945;V;00945;V;00945;V;00944;V;00944;V;00944;V;00945;V;00945;V;00945;V;00945;V;00946;V;00945;V;00945;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V
28;079;107;87;28079107_87_98;2020;12;24;00944;V;00944;V;00944;V;00944;V;00943;V;00943;V;00943;V;00943;V;00943;V;00944;V;00944;V;00944;V;00943;V;00943;V;00943;V;00942;V;00942;V;00943;V;00943;V;00943;V;00943;V;00944;V;00944;V;00944;V
28;079;107;87;28079107_87_98;2020;12;25;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00945;V;00945;V;00946;V;00946;V;00946;V;00945;V;00945;V;00945;V;00945;V;00946;V;00946;V;00946;N;00947;V;00947;N;00947;V;00947;V
28;079;107;87;28079107_87_98;2020;12;26;00947;V;00947;V;00947;V;00947;V;00947;N;00947;V;00947;V;00946;V;00946;V;00947;V;00947;V;00947;V;00946;V;00946;V;00945;V;00945;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00943;V;00943;V
28;079;107;87;28079107_87_98;2020;12;27;00943;V;00942;V;00942;V;00941;V;00941;V;00940;V;00940;V;00939;V;00939;V;00939;V;00939;V;00939;V;00938;V;00937;V;00936;V;00935;V;00934;V;00933;V;00932;V;00932;V;00931;V;00931;V;00930;V;00929;V
28;079;107;87;28079107_87_98;2020;12;28;00928;V;00927;V;00926;V;00926;V;00926;V;00927;V;00927;V;00928;V;00929;V;00929;V;00930;V;00931;V;00931;V;00930;V;00930;V;00930;V;00930;V;00930;V;00930;V;00930;V;00931;V;00931;V;00931;V;00931;V
28;079;107;87;28079107_87_98;2020;12;29;00931;V;00931;V;00930;V;00931;V;00931;V;00930;V;00930;V;00930;V;00930;V;00931;V;00931;V;00932;V;00931;V;00931;V;00931;V;00932;V;00932;V;00932;V;00933;V;00934;V;00934;V;00934;V;00935;V;00935;V
28;079;107;87;28079107_87_98;2020;12;30;00935;V;00935;V;00936;V;00936;V;00937;V;00937;V;00937;V;00938;V;00938;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V
28;079;107;87;28079107_87_98;2020;12;31;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00938;V;00938;V;00938;V;00938;V;00938;V;00937;V;00937;V;00936;V;00936;V;00936;V;00935;V;00935;V;00934;V;00934;V;00934;V;00934;V;00933;V
28;079;107;88;28079107_88_98;2020;12;01;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00044;V;00184;V;00348;V;00451;V;00490;V;00451;V;00396;V;00288;V;00090;V;00018;V;00000;V;00000;V;00000;V;00000;N;00000;N;00000;N
28;079;107;88;28079107_88_98;2020;12;02;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;N;00000;V;00030;V;00210;V;00398;V;00393;V;00407;V;00297;V;00341;V;00278;V;00127;V;00011;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V
28;079;107;88;28079107_88_98;2020;12;03;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00034;V;00185;V;00331;V;00425;V;00481;V;00469;V;00368;V;00199;V;00097;V;00010;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;N
