PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;103;83;28079103_83_98;2021;08;23;027.4;V;026.5;V;025.4;V;023.9;V;023.0;V;022.3;V;022.2;V;021.6;V;022.4;V;024.5;V;026.5;V;027.8;V;029.5;V;031.8;V;033.0;V;034.5;V;035.1;V;035.0;V;032.4;V;029.5;V;028.0;V;026.9;V;025.3;V;024.8;V
28;079;103;83;28079103_83_98;2021;08;24;023.9;V;023.1;V;022.3;V;021.1;V;020.2;V;019.6;V;019.0;V;019.1;V;020.2;V;020.5;V;023.7;V;025.1;V;024.8;V;024.9;V;024.5;V;027.9;V;030.7;V;031.5;V;030.3;V;028.9;V;027.9;V;026.4;V;023.9;V;022.5;V
28;079;103;83;28079103_83_98;2021;08;25;022.2;V;021.5;V;020.4;V;019.5;V;018.5;V;018.1;V;017.6;V;017.6;V;019.4;V;020.5;V;022.0;V;023.1;V;025.2;V;026.8;V;028.1;V;028.5;V;027.4;V;026.1;V;026.1;V;026.3;V;025.1;V;023.3;V;023.0;V;022.5;V
28;079;103;83;28079103_83_98;2021;08;26;021.9;V;021.0;V;020.5;V;019.4;V;018.5;V;018.3;V;018.1;V;018.5;V;020.0;V;022.6;V;023.7;V;025.1;V;026.7;V;028.5;V;029.2;V;030.1;V;030.7;V;030.4;V;026.7;V;027.9;V;027.0;V;025.6;V;024.6;V;023.4;V
28;079;103;83;28079103_83_98;2021;08;27;022.3;V;021.7;V;020.9;V;020.1;V;020.0;V;019.5;V;018.6;V;018.2;V;019.1;V;022.4;V;024.3;V;025.6;V;028.3;V;029.8;V;030.4;V;031.2;V;031.9;V;032.3;V;031.6;V;030.9;V;029.1;V;027.4;V;026.5;V;025.3;V
28;079;103;83;28079103_83_98;2021;08;28;024.3;V;023.2;V;022.1;V;021.3;V;019.6;V;018.7;V;017.6;V;017.2;V;017.8;V;020.9;V;022.5;V;024.6;V;026.3;V;027.8;V;028.6;V;029.2;V;030.0;V;030.4;V;030.1;V;028.4;V;026.5;V;025.0;V;023.9;V;022.9;V
28;079;103;83;28079103_83_98;2021;08;29;022.2;V;021.7;V;020.6;V;019.7;V;019.3;V;018.2;V;017.1;V;016.1;V;016.8;V;019.5;V;021.0;V;023.1;V;025.0;V;026.2;V;027.1;V;028.0;V;028.5;V;028.6;V;028.6;V;027.6;V;026.2;V;024.7;V;023.5;V;022.6;V
28;079;103;83;28079103_83_98;2021;08;30;021.8;V;021.3;V;020.9;V;020.5;V;019.7;V;018.9;V;018.0;V;017.2;V;017.4;V;019.0;V;020.2;V;022.1;V;023.7;V;024.8;V;025.5;V;026.3;V;027.0;V;027.9;V;028.1;V;027.2;V;025.5;V;024.6;V;023.2;V;022.4;V
28;079;103;83;28079103_83_98;2021;08;31;021.6;V;020.5;V;019.8;V;019.0;V;018.4;V;017.9;V;017.4;V;017.2;V;018.4;V;020.1;V;021.4;V;023.2;V;024.9;V;027.1;V;028.4;V;028.8;V;029.0;V;029.3;V;029.9;V;029.9;V;027.6;V;025.6;V;024.3;V;022.8;V
28;079;103;86;28079103_86_98;2021;08;01;00060;V;00064;V;00067;V;00069;V;00070;V;00062;V;00063;V;00062;V;00059;V;00055;V;00049;V;00042;V;00039;V;00037;V;00033;V;00028;V;00025;V;00023;V;00022;V;00023;V;00024;V;00025;V;00027;V;00028;V
28;079;103;86;28079103_86_98;2021;08;02;00029;V;00031;V;00034;V;00037;V;00039;V;00044;V;00048;V;00051;V;00050;V;00049;V;00051;V;00046;V;00039;V;00033;V;00028;V;00026;V;00025;V;00021;V;00019;V;00017;V;00018;V;00020;V;00024;V;00029;V
28;079;103;86;28079103_86_98;2021;08;03;00032;V;00034;V;00036;V;00053;V;00061;V;00065;V;00066;V;00064;V;00063;V;00059;V;00054;V;00047;V;00039;V;00034;V;00028;V;00024;V;00021;V;00022;V;00023;V;00024;V;00025;V;00027;V;00029;V;00031;V
28;079;103;86;28079103_86_98;2021;08;04;00027;V;00026;V;00029;V;00039;V;00043;V;00046;V;00053;V;00053;V;00054;V;00051;V;00046;V;00041;V;00040;V;00037;V;00032;V;00028;V;00025;V;00023;V;00022;V;00020;V;00022;V;00026;V;00028;V;00030;V
28;079;103;86;28079103_86_98;2021;08;05;00030;V;00027;V;00028;V;00030;V;00033;V;00036;V;00040;V;00040;V;00038;V;00034;V;00030;V;00029;V;00028;V;00023;V;00020;V;00019;V;00019;V;00018;V;00018;V;00018;V;00020;V;00022;V;00025;V;00027;V
28;079;103;86;28079103_86_98;2021;08;06;00029;V;00032;V;00036;V;00041;V;00045;V;00048;V;00049;V;00049;V;00047;V;00046;V;00036;V;00025;V;00018;V;00016;V;00012;V;00012;V;00011;V;00011;V;00010;V;00013;V;00017;V;00018;V;00020;V;00022;V
28;079;103;86;28079103_86_98;2021;08;07;00025;V;00026;V;00030;V;00034;V;00038;V;00042;V;00045;V;00049;V;00048;V;00044;V;00039;V;00033;V;00031;V;00028;V;00028;V;00026;V;00025;V;00026;V;00025;V;00024;V;00023;V;00024;V;00026;V;00028;V
28;079;103;86;28079103_86_98;2021;08;08;00030;V;00030;V;00032;V;00036;V;00040;V;00043;V;00047;V;00047;V;00045;V;00043;V;00041;V;00037;V;00031;V;00026;V;00022;V;00021;V;00018;V;00016;V;00016;V;00016;V;00018;V;00019;V;00023;V;00026;V
28;079;103;86;28079103_86_98;2021;08;09;00043;V;00067;V;00072;V;00075;V;00078;V;00079;V;00077;V;00075;V;00066;V;00063;V;00055;V;00049;V;00040;V;00030;V;00028;V;00024;V;00022;V;00021;V;00020;V;00021;V;00022;V;00025;V;00033;V;00039;V
28;079;103;86;28079103_86_98;2021;08;10;00042;V;00045;V;00051;V;00057;V;00061;V;00063;V;00064;V;00064;V;00057;V;00052;V;00047;V;00041;V;00038;V;00034;V;00033;V;00031;V;00029;V;00028;V;00027;V;00026;V;00026;V;00029;V;00034;V;00036;V
28;079;103;86;28079103_86_98;2021;08;11;00038;V;00040;V;00040;V;00041;V;00042;V;00044;V;00046;V;00048;V;00047;V;00039;V;00036;V;00033;V;00030;V;00029;V;00026;V;00023;V;00022;V;00021;V;00021;V;00021;V;00023;V;00029;V;00029;V;00033;V
28;079;103;86;28079103_86_98;2021;08;12;00033;V;00033;V;00036;V;00041;V;00044;V;00046;V;00051;V;00052;V;00049;V;00040;V;00039;V;00035;V;00031;V;00027;V;00024;V;00019;V;00016;V;00016;V;00013;V;00013;V;00015;V;00018;V;00020;V;00023;V
28;079;103;86;28079103_86_98;2021;08;13;00026;V;00028;V;00030;V;00032;V;00032;V;00033;V;00033;V;00035;V;00035;V;00028;V;00024;V;00022;V;00020;V;00019;V;00018;V;00017;V;00016;V;00015;V;00014;V;00015;V;00016;V;00018;V;00020;V;00022;V
28;079;103;86;28079103_86_98;2021;08;14;00023;V;00025;V;00029;V;00032;V;00032;V;00034;V;00036;V;00040;V;00041;V;00031;V;00026;V;00025;V;00023;V;00021;V;00019;V;00016;V;00014;V;00013;V;00013;V;00013;V;00015;V;00019;V;00022;V;00024;V
28;079;103;86;28079103_86_98;2021;08;15;00025;V;00029;V;00032;V;00034;V;00035;V;00038;V;00035;V;00036;V;00035;V;00034;V;00030;V;00026;V;00022;V;00019;V;00016;V;00013;V;00013;V;00011;V;00009;V;00008;V;00007;V;00008;V;00009;V;00010;V
28;079;103;86;28079103_86_98;2021;08;16;00012;V;00015;V;00018;V;00021;V;00024;V;00028;V;00029;V;00031;V;00032;V;00034;V;00033;V;00027;V;00021;V;00016;V;00014;V;00012;V;00012;V;00012;V;00012;V;00013;V;00015;V;00020;V;00021;V;00021;V
28;079;103;86;28079103_86_98;2021;08;17;00032;V;00035;V;00039;V;00040;V;00040;V;00040;V;00040;V;00039;V;00040;V;00040;V;00038;V;00035;V;00034;V;00031;V;00025;V;00019;V;00017;V;00016;V;00015;V;00015;V;00016;V;00017;V;00018;V;00020;V
28;079;103;86;28079103_86_98;2021;08;18;00023;V;00030;V;00035;V;00037;V;00039;V;00040;V;00041;V;00042;V;00041;V;00039;V;00042;V;00044;V;00040;V;00037;V;00033;V;00023;V;00018;V;00016;V;00016;V;00015;V;00015;V;00017;V;00019;V;00023;V
28;079;103;86;28079103_86_98;2021;08;19;00025;V;00028;V;00033;V;00038;V;00041;V;00047;V;00051;V;00060;V;00057;V;00058;V;00053;V;00045;V;00036;V;00030;V;00025;V;00021;V;00019;V;00017;V;00016;V;00016;V;00018;V;00020;V;00022;V;00026;V
28;079;103;86;28079103_86_98;2021;08;20;00028;V;00032;V;00040;V;00051;V;00064;V;00068;V;00069;V;00070;V;00063;V;00060;V;00053;V;00045;V;00036;V;00030;V;00023;V;00020;V;00017;V;00017;V;00017;V;00017;V;00018;V;00020;V;00024;V;00026;V
28;079;103;86;28079103_86_98;2021;08;21;00027;V;00028;V;00029;V;00033;V;00030;V;00035;V;00039;V;00039;V;00037;V;00028;V;00025;V;00023;V;00020;V;00018;V;00019;V;00018;V;00016;V;00015;V;00013;V;00012;V;00013;V;00014;V;00017;V;00019;V
28;079;103;86;28079103_86_98;2021;08;22;00022;V;00024;V;00027;V;00030;V;00033;V;00033;V;00033;V;00036;V;00035;V;00029;V;00029;V;00031;V;00027;V;00021;V;00019;V;00017;V;00017;V;00016;V;00017;V;00017;V;00019;V;00022;V;00026;V;00026;V
28;079;103;86;28079103_86_98;2021;08;23;00025;V;00026;V;00031;V;00037;V;00039;V;00042;V;00041;V;00043;V;00041;V;00038;V;00031;V;00028;V;00025;V;00022;V;00019;V;00017;V;00016;V;00016;V;00019;V;00022;V;00025;V;00026;V;00028;V;00029;V
28;079;103;86;28079103_86_98;2021;08;24;00033;V;00038;V;00039;V;00043;V;00047;V;00050;V;00051;V;00051;V;00048;V;00047;V;00041;V;00039;V;00041;V;00041;V;00043;V;00034;V;00027;V;00026;V;00027;V;00027;V;00029;V;00033;V;00040;V;00044;V
28;079;103;86;28079103_86_98;2021;08;25;00043;V;00044;V;00047;V;00053;V;00062;V;00066;V;00071;V;00072;V;00065;V;00060;V;00052;V;00048;V;00042;V;00037;V;00033;V;00031;V;00032;V;00037;V;00036;V;00036;V;00043;V;00041;V;00042;V;00045;V
28;079;103;86;28079103_86_98;2021;08;26;00046;V;00047;V;00049;V;00051;V;00055;V;00055;V;00054;V;00053;V;00050;V;00048;V;00048;V;00045;V;00041;V;00037;V;00034;V;00030;V;00027;V;00027;V;00035;V;00031;V;00032;V;00034;V;00037;V;00040;V
28;079;103;86;28079103_86_98;2021;08;27;00043;V;00046;V;00048;V;00050;V;00050;V;00049;V;00052;V;00054;V;00051;V;00042;V;00039;V;00037;V;00032;V;00026;V;00024;V;00021;V;00020;V;00019;V;00016;V;00016;V;00018;V;00020;V;00024;V;00027;V
28;079;103;86;28079103_86_98;2021;08;28;00031;V;00034;V;00034;V;00035;V;00039;V;00040;V;00044;V;00046;V;00046;V;00041;V;00039;V;00036;V;00034;V;00030;V;00027;V;00025;V;00023;V;00019;V;00016;V;00019;V;00020;V;00022;V;00025;V;00030;V
28;079;103;86;28079103_86_98;2021;08;29;00032;V;00033;V;00035;V;00038;V;00041;V;00046;V;00049;V;00052;V;00046;V;00037;V;00032;V;00029;V;00027;V;00028;V;00031;V;00030;V;00029;V;00029;V;00029;V;00030;V;00032;V;00035;V;00038;V;00040;V
28;079;103;86;28079103_86_98;2021;08;30;00041;V;00043;V;00044;V;00044;V;00043;V;00045;V;00050;V;00054;V;00057;V;00053;V;00049;V;00044;V;00039;V;00036;V;00034;V;00031;V;00028;V;00023;V;00023;V;00026;V;00031;V;00033;V;00040;V;00041;V
28;079;103;86;28079103_86_98;2021;08;31;00042;V;00046;V;00049;V;00051;V;00047;V;00047;V;00052;V;00061;V;00056;V;00058;V;00054;V;00048;V;00043;V;00037;V;00031;V;00029;V;00027;V;00026;V;00026;V;00027;V;00030;V;00038;V;00047;V;00054;V
28;079;103;87;28079103_87_98;2021;08;01;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00949;V;00949;V;00949;V;00950;V;00950;V;00949;V;00949;V;00948;V;00948;V;00948;V;00947;V;00947;V;00947;V;00946;V;00946;V;00947;V;00947;V;00947;V
28;079;103;87;28079103_87_98;2021;08;02;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00947;V;00947;V;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V;00947;V;00947;V
28;079;103;87;28079103_87_98;2021;08;03;00947;V;00948;V;00948;V;00948;V;00948;V;00948;V;00949;V;00949;V;00949;V;00949;V;00949;V;00949;V;00949;V;00948;V;00948;V;00947;V;00947;V;00946;V;00946;V;00946;V;00946;V;00946;V;00947;V;00947;V
28;079;103;87;28079103_87_98;2021;08;04;00947;V;00947;V;00947;V;00946;V;00947;V;00946;V;00947;V;00947;V;00947;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00948;V;00948;V
28;079;103;87;28079103_87_98;2021;08;05;00948;V;00949;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00949;V;00949;V;00948;V;00948;V;00948;V;00948;V;00947;V;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V
28;079;103;87;28079103_87_98;2021;08;06;00946;V;00946;V;00946;V;00946;V;00945;V;00945;V;00945;V;00945;V;00945;V;00946;V;00945;V;00945;V;00945;V;00945;V;00944;V;00944;V;00943;V;00943;V;00942;V;00942;V;00942;V;00942;V;00943;V;00943;V
28;079;103;87;28079103_87_98;2021;08;07;00943;V;00943;V;00943;V;00943;V;00943;V;00943;V;00943;V;00943;V;00943;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00945;V;00946;V
28;079;103;87;28079103_87_98;2021;08;08;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V;00947;V
28;079;103;87;28079103_87_98;2021;08;09;00947;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00949;V;00949;V;00949;V;00949;V;00949;V;00949;V;00948;V;00948;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00948;V
28;079;103;87;28079103_87_98;2021;08;10;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00949;V;00949;V;00948;V;00949;V;00949;V;00949;V;00949;V;00948;V;00948;V;00948;V;00947;V;00947;V;00947;V;00946;V;00947;V;00947;V;00947;V;00947;V
28;079;103;87;28079103_87_98;2021;08;11;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00949;V;00949;V;00949;V;00949;V;00949;V;00949;V;00949;V;00948;V;00948;V;00948;V;00947;V;00947;V;00947;V;00947;V;00947;V;00948;V;00949;V
28;079;103;87;28079103_87_98;2021;08;12;00949;V;00949;V;00949;V;00949;V;00950;V;00950;V;00950;V;00950;V;00950;V;00950;V;00951;V;00950;V;00950;V;00950;V;00950;V;00950;V;00950;V;00949;V;00949;V;00949;V;00949;V;00950;V;00950;V;00951;V
28;079;103;87;28079103_87_98;2021;08;13;00951;V;00951;V;00951;V;00951;V;00951;V;00951;V;00951;V;00951;V;00952;V;00952;V;00952;V;00952;V;00952;V;00952;V;00951;V;00951;V;00950;V;00950;V;00950;V;00950;V;00950;V;00950;V;00950;V;00951;V
28;079;103;87;28079103_87_98;2021;08;14;00951;V;00951;V;00951;V;00951;V;00951;V;00951;V;00951;V;00951;V;00951;V;00951;V;00951;V;00952;V;00951;V;00951;V;00951;V;00950;V;00949;V;00949;V;00949;V;00949;V;00949;V;00949;V;00950;V;00950;V
28;079;103;87;28079103_87_98;2021;08;15;00950;V;00950;V;00950;V;00950;V;00950;V;00949;V;00949;V;00950;V;00950;V;00950;V;00950;V;00950;V;00949;V;00949;V;00949;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00949;V;00949;V
28;079;103;87;28079103_87_98;2021;08;16;00949;V;00949;V;00949;V;00948;V;00949;V;00949;V;00948;V;00949;V;00949;V;00949;V;00950;V;00949;V;00949;V;00949;V;00949;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00949;V;00950;V
28;079;103;87;28079103_87_98;2021;08;17;00950;V;00950;V;00951;V;00951;V;00951;V;00951;V;00951;V;00951;V;00951;V;00952;V;00952;V;00951;V;00951;V;00951;V;00950;V;00950;V;00950;V;00949;V;00949;V;00949;V;00949;V;00949;V;00949;V;00949;V
28;079;103;87;28079103_87_98;2021;08;18;00950;V;00950;V;00950;V;00950;V;00949;V;00949;V;00949;V;00950;V;00950;V;00950;V;00949;V;00949;V;00949;V;00948;V;00948;V;00947;V;00947;V;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V
28;079;103;87;28079103_87_98;2021;08;19;00947;V;00947;V;00947;V;00947;V;00946;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00946;V;00946;V;00946;V;00945;V;00945;V;00945;V;00945;V;00945;V;00945;V;00946;V;00946;V
28;079;103;87;28079103_87_98;2021;08;20;00946;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00948;V;00948;V
28;079;103;87;28079103_87_98;2021;08;21;00948;V;00948;V;00948;V;00948;V;00949;V;00949;V;00949;V;00949;V;00949;V;00950;V;00950;V;00950;V;00950;V;00950;V;00950;V;00949;V;00949;V;00949;V;00949;V;00949;V;00949;V;00949;V;00950;V;00950;V
28;079;103;87;28079103_87_98;2021;08;22;00950;V;00950;V;00950;V;00950;V;00950;V;00950;V;00950;V;00950;V;00951;V;00951;V;00951;V;00951;V;00951;V;00951;V;00950;V;00950;V;00949;V;00949;V;00949;V;00949;V;00949;V;00949;V;00949;V;00949;V
28;079;103;87;28079103_87_98;2021;08;23;00950;V;00949;V;00950;V;00950;V;00950;V;00950;V;00950;V;00950;V;00950;V;00950;V;00949;V;00949;V;00949;V;00948;V;00948;V;00947;V;00947;V;00946;V;00946;V;00946;V;00946;V;00946;V;00947;V;00947;V
28;079;103;87;28079103_87_98;2021;08;24;00947;V;00948;V;00948;V;00948;V;00948;V;00948;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00946;V;00946;V;00945;V;00945;V;00944;V;00944;V;00944;V;00944;V;00945;V;00946;V
28;079;103;87;28079103_87_98;2021;08;25;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V;00947;V;00947;V;00946;V;00946;V;00946;V;00945;V;00946;V;00945;V;00945;V;00946;V;00946;V;00947;V;00947;V
28;079;103;87;28079103_87_98;2021;08;26;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00947;V;00947;V;00946;V;00946;V;00946;V;00947;V;00947;V;00947;V;00947;V
28;079;103;87;28079103_87_98;2021;08;27;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00948;V;00947;V;00947;V;00947;V;00946;V;00946;V;00946;V;00946;V;00946;V;00947;V;00947;V
28;079;103;87;28079103_87_98;2021;08;28;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00948;V;00948;V;00948;V;00948;V;00947;V;00947;V;00947;V;00947;V;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V;00947;V;00946;V
28;079;103;87;28079103_87_98;2021;08;29;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00947;V;00946;V;00946;V;00946;V;00945;V;00945;V;00945;V;00945;V;00945;V;00946;V;00946;V
28;079;103;87;28079103_87_98;2021;08;30;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V;00946;V;00947;V;00947;V;00947;V;00947;V;00946;V;00946;V;00946;V;00946;V;00945;V;00945;V;00945;V;00945;V;00946;V;00946;V;00947;V
28;079;103;87;28079103_87_98;2021;08;31;00947;V;00947;V;00947;V;00947;V;00947;V;00948;V;00948;V;00948;V;00949;V;00949;V;00949;V;00949;V;00949;V;00948;V;00948;V;00947;V;00947;V;00946;V;00946;V;00946;V;00946;V;00946;V;00947;V;00947;V
28;079;103;88;28079103_88_98;2021;08;01;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00044;V;00178;V;00339;V;00613;V;00785;V;00879;V;00971;V;01001;V;00934;V;00778;V;00632;V;00479;V;00247;V;00065;V;00007;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;02;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00032;V;00195;V;00404;V;00601;V;00763;V;00884;V;00950;V;00916;V;00750;V;00554;V;00468;V;00476;V;00267;V;00082;V;00003;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;03;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00023;V;00167;V;00289;V;00574;V;00760;V;00808;V;00922;V;00943;V;00907;V;00800;V;00597;V;00387;V;00205;V;00077;V;00002;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;04;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00016;V;00169;V;00417;V;00610;V;00763;V;00890;V;00968;V;00968;V;00922;V;00812;V;00648;V;00460;V;00258;V;00079;V;00003;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;05;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00028;V;00186;V;00388;V;00579;V;00758;V;00884;V;00950;V;00955;V;00902;V;00796;V;00644;V;00454;V;00252;V;00077;V;00003;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;06;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00029;V;00196;V;00410;V;00623;V;00799;V;00923;V;00996;V;01007;V;00950;V;00842;V;00677;V;00474;V;00259;V;00069;V;00003;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;07;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00027;V;00192;V;00404;V;00652;V;00721;V;00914;V;00963;V;00975;V;00951;V;00785;V;00611;V;00497;V;00278;V;00092;V;00005;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;08;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00024;V;00185;V;00334;V;00532;V;00745;V;00911;V;00957;V;00985;V;00909;V;00799;V;00648;V;00453;V;00244;V;00070;V;00002;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;09;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00009;V;00061;V;00278;V;00582;V;00749;V;00867;V;00927;V;00932;V;00880;V;00776;V;00619;V;00425;V;00238;V;00063;V;00002;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;10;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00014;V;00147;V;00361;V;00525;V;00710;V;00831;V;00893;V;00904;V;00856;V;00751;V;00569;V;00421;V;00220;V;00068;V;00003;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;11;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00012;V;00114;V;00299;V;00497;V;00669;V;00789;V;00798;V;00867;V;00802;V;00557;V;00581;V;00375;V;00178;V;00084;V;00002;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;12;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00011;V;00136;V;00340;V;00542;V;00716;V;00841;V;00919;V;00933;V;00888;V;00786;V;00594;V;00430;V;00230;V;00061;V;00001;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;13;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00012;V;00133;V;00334;V;00524;V;00686;V;00804;V;00866;V;00885;V;00829;V;00726;V;00572;V;00388;V;00189;V;00056;V;00001;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;14;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00014;V;00117;V;00323;V;00438;V;00672;V;00498;V;00886;V;00877;V;00832;V;00730;V;00573;V;00404;V;00242;V;00063;V;00001;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;15;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00012;V;00113;V;00299;V;00497;V;00665;V;00795;V;00723;V;00697;V;00839;V;00679;V;00547;V;00206;V;00106;V;00037;V;00000;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;16;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00012;V;00147;V;00362;V;00576;V;00744;V;00871;V;00929;V;00930;V;00835;V;00732;V;00584;V;00387;V;00192;V;00047;V;00001;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;17;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00013;V;00158;V;00368;V;00569;V;00730;V;00860;V;00922;V;00931;V;00878;V;00769;V;00609;V;00412;V;00205;V;00046;V;00000;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;18;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00011;V;00143;V;00345;V;00546;V;00716;V;00840;V;00897;V;00907;V;00877;V;00765;V;00602;V;00407;V;00207;V;00045;V;00000;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;19;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00010;V;00136;V;00340;V;00539;V;00711;V;00835;V;00904;V;00914;V;00854;V;00738;V;00577;V;00397;V;00198;V;00044;V;00000;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;20;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00010;V;00142;V;00352;V;00553;V;00720;V;00840;V;00914;V;00925;V;00876;V;00760;V;00598;V;00401;V;00200;V;00042;V;00000;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;21;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00009;V;00143;V;00354;V;00557;V;00723;V;00850;V;00922;V;00931;V;00872;V;00760;V;00602;V;00409;V;00203;V;00039;V;00000;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;22;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00008;V;00134;V;00335;V;00534;V;00701;V;00821;V;00887;V;00888;V;00830;V;00720;V;00563;V;00376;V;00196;V;00043;V;00000;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;23;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00005;V;00072;V;00306;V;00472;V;00690;V;00814;V;00880;V;00879;V;00820;V;00713;V;00527;V;00180;V;00097;V;00039;V;00000;V;00000;V;00000;V
28;079;103;88;28079103_88_98;2021;08;24;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00005;V;00121;V;00296;V;00422;V;00540;V;00661;V;00264;V;00223;V;00805;V;00710;V;00548;V;00214;V;00108;V;00022;V;00000;V;00000;V;00000;V
