AÑO;MES;ID;TIPOEDIFICIO;EDIFICIO;DIRECCION;DISTRITO;CÓDIGO DISTRITO;BARRIO;CÓDIGO BARRIO;COORDENADA-X;COORDENADA-Y;LONGITUD;LATITUD;SENSOR;TIPO;CLASE;GRUPO;UNIDADES;CONSUMO
2020;6;1918;Centros deportivos;CDM Cerro Almodóvar;CALLE CERRO DE ALMODOVAR, 9 28007 MADRID;VILLA DE VALLECAS;18;SANTA EUGENIA;182;448838,73;4470403,72;-3.6023182815488193;40.38281136695731;AMCDMCALMODOVARCT_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;1857
2020;6;1825;Centros deportivos;CDM Concepción;CALLE JOSE DEL HIERRO, 5 28027 MADRID;CIUDAD LINEAL;15;CONCEPCIÓN;154;445003,74;4476491,39;-3.648873879700902;40.437198629630075;AMCDMCONCEPCION_CGBT_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;235
2020;6;1892;Centros deportivos;CDM Faustina Valladolid - Valdebernardo;CALLE LADERA DE LOS ALMENDROS, 2 28032 MADRID;VICÁLVARO;19;CASCO HISTÓRICO DE VICÁLVARO;191;447142,75;4472794,85;-3.6222312937684507;40.40438332871522;AMCDMVALDEBERNARDO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;0
2020;6;1929;Centros deportivos;CDM Hortaleza;CARRETERA ESTACION DE HORTALEZA, 11 28033 MADRID;HORTALEZA;16;APÓSTOL SANTIAGO;165;444683,32;4481107,06;-3.6520428109526883;40.478883218418986;AMCDMHORTALEZACT_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;2494
2020;6;1771;Centros deportivos;CDM La Masó;CALLE MASO, 80 (C/V VENTISQUERO DE LA CONDESA) 28034 MADRID;FUENCARRAL - EL PARDO;8;MIRASIERRA;87;439374,53;4481857,03;-3.7153208255768;40.4851944115249;AMCDMLAMASO_GeneralBT;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;240
2020;6;1937;Centros deportivos;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;16;CANILLAS;163;446721,93;4479594,57;-3.62783298581013;40.46547736811336;AMCDMLARAGONESVERANO_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;3385
2020;6;844;Centros deportivos;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;12;ZOFÍO;126;439493,02;4469717,28;-3.7127673625946;40.3758429603234;AMCDMORCASITASVERANO_GeneralBT_Verano;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;1
2020;6;844;Centros deportivos;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;12;ZOFÍO;126;439493,02;4469717,28;-3.7127673625946;40.3758429603234;AMCDMORCASITASOFICINAS_GeneralBT_Oficinas;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;3003
2020;6;1114;Centros deportivos;CDM Plata y Castañar;PASEO PLATA Y CASTAÑAR, 7 28021 MADRID;VILLAVERDE;17;VILLAVERDE ALTO;171;439027,11;4466911,16;-3.7170958691991935;40.35076438371904;AMCDMPLATYCAST_CT_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;1524
2020;6;1941;Centros deportivos;CDM Playa Victoria;CALLE HIERBABUENA, 2 28039 MADRID;TETUÁN;6;BERRUGUETE;66;440472,29;4478976,84;-3.7016309815462454;40.459185470607935;AMCDMPVICTORIA_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;960
2020;6;1889;Centros deportivos;CDM Pueblo Nuevo;CALLE FRANCISCO RIOJA, 14 28017 MADRID;CIUDAD LINEAL;15;PUEBLO NUEVO;152;445839,4;4475685,17;-3.6380132760089876;40.43014181400333;AMCDMPUEBLONUEVO_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;1175
2020;6;1945;Centros deportivos;CDM San Juan Bautista;CALLE TREVIANA, 1 28043 MADRID;CIUDAD LINEAL;15;SAN JUAN BAUTISTA;156;444142,91;4477729,93;-3.657745672316187;40.44796198220766;AMCDMSANJUANBAUTISTA_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;6950
2020;6;1950;Centros deportivos;CDM Vicente del Bosque;AVENIDA MONFORTE DE LEMOS, 13 28029 MADRID;FUENCARRAL - EL PARDO;8;LA PAZ;85;441183,53;4481081,65;-3.6939060688019;40.4783396017234;acciona_vicentedelbosque;telemedida;Energia reactiva;Reactiva tarifa 3.1A;kVAr;1182
2020;6;1656;Centros deportivos;CDM Wilfred Agbonavbare - Alberto García;CALLE REGUERA DE TOMATEROS, 39B, 28053 MADRID;PUENTE DE VALLECAS;13;ENTREVÍAS;131;444236,45;4469239,87;-3.6560976103843;40.37204305783915;AMCDMALBERTOG_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;4
2020;6;658;Centros escolares;CEIP Bolivia;CALLE VILLAVALIENTE, 29 28011 MADRID;LATINA;10;LUCERO;103;436373,24;4473268,33;-3.7500195164933143;40.40760080843823;AMCEIPBOLIVIA_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;0
2020;6;49;Centros escolares;CEIP Claudio Moyano;CALLE CEA BERMUDEZ, 26 28003 MADRID;CHAMBERÍ;7;VALLEHERMOSO;76;439884,49;4476723,65;-3.708257053283696;40.439115564429116;AMCPCMOYANO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;0
2020;6;278;Centros escolares;CEIP Concepción Arenal;CALLE ANTONIO LOPEZ, 1 28019 MADRID;CARABANCHEL;11;COMILLAS;111;439319,32;4472127,86;-3.7110683133563716;40.39824381077428;AMCPCONARENAL_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;1655
2020;6;582;Centros escolares;CEIP Isaac Peral;GLORIETA RUFINO NOVALVOS, 5 28025 MADRID;CARABANCHEL;11;PUERTA BONITA;115;437967,83;4470923,83;-3.729999509109673;40.38645824863816;AMCEIPISAACPERAL_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;1,5
2020;6;1028;Centros escolares;CEIP Madroño;CALLE LAS MARISMAS, 14 28038 MADRID;PUENTE DE VALLECAS;13;NUMANCIA;136;444386,73;4472608,31;-3.6547868183395873;40.402312403210814;AMCPMADRONO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;27,8
2020;6;116;Centros escolares;CEIP Ntra Sra de la Paloma;CALLE TABERNILLAS, 2 28005 MADRID;CENTRO;1;PALACIO;11;439642,7;4473629,39;-3.7106372993064745;40.411427160112815;AMCPPALOMA_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;0,7
2020;6;167;Centros escolares;CEIP Ntra Sra Fuencisla;CALLE TOMELLOSO, 39 28026 MADRID;USERA;12;ALMENDRALES;124;440745,01;4470201,39;-3.6972821974614196;40.380523117574946;AMCPFUENCISLA_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;1,4
2020;6;209;Centros escolares;CEIP Pi i Margall;PLAZA DOS DE MAYO, 2 28004 MADRID;CENTRO;1;UNIVERSIDAD;15;440230,55;4475371,56;-3.7046107649803;40.4268327144929;CEIPPiiMargall_Electricidad;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;-1223,7
2020;6;304;Centros escolares;CEIP Pradolongo;CALLE PARQUE DE LA PALOMA, 9 28026 MADRID;USERA;12;ZOFÍO;126;439235,73;4470063,37;-3.7158207588239685;40.379271000451105;AMCPPRADOLONGO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;1,6
2020;6;108;Centros escolares;CEIP Puerto Rico;CALLE SEGURA, 74 28041 MADRID;USERA;12;ORCASITAS;121;438955,61;4468897,52;-3.718516174164925;40.36857243836856;AMCPPRICO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;0
2020;6;247;Centros escolares;CEIP Residencia San Ildefonso;CALLE ALFONSO VI, 1 28005 MADRID;CENTRO;1;PALACIO;11;439580,6;4473834,01;-3.71212631464;40.4129348523462;ResidenciaSanildefonso_Electricidad;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;2618
2020;6;177;Centros escolares;CEIP Vázquez de Mella;CALLE BAILEN, 18 28005 MADRID;CENTRO;1;PALACIO;11;439417,82;4473742,83;-3.7140360474586;40.4121016245246;CEIPVazquezmella_Electricidad;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;-1742,6
2020;6;1033;Centros culturales y bibliotecas;Centro de Mayores San Francisco;CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID;CENTRO;1;PALACIO;11;439335,92;4473634,38;-3.714990913868;40.4111186882429;CentromayoresSanfrancisco_Electricidad;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;9233,3
2020;6;1083;Centros mixtos;Complejo La Vaguada;AVENIDA MONFORTE DE LEMOS, 38-40 28029 MADRID;FUENCARRAL - EL PARDO;8;EL PILAR;84;440036,44;4481276,19;-3.709012712706959;40.479004163276095;AMLAVAGUADACT_Contador_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;NO DATA
2020;6;772;Centros administrativos;JMD Centro;CALLE MAYOR, 72 28013 MADRID;CENTRO;1;PALACIO;11;439700,82;4474124,14;-3.7107369303703;40.4155572059031;JuntaDistritoCentroSotano_Electricidad;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;
2020;6;1987;Centros deportivos;Pabellón Jesús Rollán;CALLE AVENA, 11 28026 MADRID;USERA;12;ZOFÍO;126;439280,11;4469746,13;-3.7152779102325;40.3760873422678;AMPJESUSROLLAN_GeneralBT;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;64
2020;6;1174;Centros administrativos;Sede AG Hacienda;CALLE ALCALA, 45 28014 MADRID;CENTRO;1;JUSTICIA;14;440937,24;4474516,9;-3.695760433679633;40.419308936692836;acciona_sedeaghacienda;telemedida;Energia reactiva;Ninguno;kVAr;8315
2020;7;2258;Centros culturales y bibliotecas;Biblioteca Ana María Matute;CALLE ISAAC ALBENIZ, 1 28019 MADRID;CARABANCHEL;11;SAN ISIDRO;113;438873,92;4472154,36;-3.7202936410904;40.3977521494866;AMBIBAMMATUTE_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;298
2020;7;2178;Centros culturales y bibliotecas;Biblioteca Ángel González;CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID;LATINA;10;ALUCHE;104;434962,85;4472100,21;-3.7663713097572;40.3969681670062;AMBIBAGONZALEZ_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;4671
2020;7;2096;Centros culturales y bibliotecas;Biblioteca Eugenio Trías;PASEO FERNAN NUÑEZ, 24 28009 MADRID;RETIRO;3;JERÓNIMOS;35;442401,74;4474247,41;-3.6796432754374946;40.41678861549688;AMBIBETRIAS_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;19761
2020;7;1208;Centros culturales y bibliotecas;Biblioteca Gerardo Diego;CALLE MONTE AYA, 12 28031 MADRID;VILLA DE VALLECAS;18;CASCO HISTÓRICO DE VALLECAS;181;447143,05;4469885,64;-3.6226612333620114;40.378016410030774;AMBIBGDIEGO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;1050
2020;7;1526;Centros culturales y bibliotecas;Biblioteca José Hierro;CALLE MARIA SEVILLA DIAGO, 15 28022 MADRID;SAN BLAS - CANILLEJAS;20;ROSAS;205;448214,3;4476029,82;-3.610550602425999;40.433453540244685;AMBIBJHIERRO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;980
2020;7;941;Centros culturales y bibliotecas;Biblioteca Mario Vargas Llosa;CALLE BARCELO, 4 28004 MADRID;CENTRO;1;JUSTICIA;14;440674,55;4475361,07;-3.6990826662067344;40.42683538680111;AMBIBMVLLOSA_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;7528
2020;7;850;Centros culturales y bibliotecas;Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444589,53;4473440,92;-3.6530587077141;40.4097421858525;AMBIBMDELIBES_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;3370
2020;7;20;Centros culturales y bibliotecas;Biblioteca Pío Baroja;CALLE ARGANDA, 12 28005 MADRID;ARGANZUELA;2;ACACIAS;22;439946,87;4472423,86;-3.7076765298843;40.4002580548243;AMBIBPIOBAROJA_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;5662
2020;7;906;Centros culturales y bibliotecas;CC Conde Duque;CALLE CONDE DUQUE, 11 28015 MADRID;CENTRO;1;UNIVERSIDAD;15;439716,08;4475426,59;-3.710680603981;40.4272912991656;acciona_condeduque;telemedida;Energia reactiva;Reactiva tarifa 6.1A;kVAr;54750
2020;7;1119;Centros mixtos;CDI Arganzuela;CALLE CANARIAS, 17 28045 MADRID;ARGANZUELA;2;PALOS DE MOGUER;26;440987,11;4472682,14;-3.6954429745674;40.4026590845045;AMCDIARGANZUELA_Contador_Electricidad;Externo;Energia reactiva;Reactiva tarifa 6.1A;kVAr;21803
2020;7;631;Centros deportivos;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;10;ÁGUILAS;107;434499,85;4470564,28;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_CT_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;5530
2020;7;1971;Centros deportivos;CDM Ángel Nieto - Puente de Vallecas;CALLE PAYASO FOFO, 7 28018 MADRID;PUENTE DE VALLECAS;13;PALOMERAS BAJAS;133;443987,26;4471411,87;-3.6594303931969576;40.39165542230783;AMCDMPVALLECASINV_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;927
2020;7;1692;Centros deportivos;CDM Barajas;AVENIDA LOGROÑO, 70 28042 MADRID;BARAJAS;21;ALAMEDA DE OSUNA;211;450214,44;4479338,63;-3.5866347723157004;40.46294933734348;AMCDMBARAJAS_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;20753
2020;7;1918;Centros deportivos;CDM Cerro Almodóvar;CALLE CERRO DE ALMODOVAR, 9 28007 MADRID;VILLA DE VALLECAS;18;SANTA EUGENIA;182;448838,73;4470403,72;-3.6023182815488193;40.38281136695731;AMCDMCALMODOVARCT_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;157
2020;7;1825;Centros deportivos;CDM Concepción;CALLE JOSE DEL HIERRO, 5 28027 MADRID;CIUDAD LINEAL;15;CONCEPCIÓN;154;445003,74;4476491,39;-3.648873879700902;40.437198629630075;AMCDMCONCEPCION_CGBT_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;11473
2020;7;1892;Centros deportivos;CDM Faustina Valladolid - Valdebernardo;CALLE LADERA DE LOS ALMENDROS, 2 28032 MADRID;VICÁLVARO;19;CASCO HISTÓRICO DE VICÁLVARO;191;447142,75;4472794,85;-3.6222312937684507;40.40438332871522;AMCDMVALDEBERNARDO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;0
2020;7;1929;Centros deportivos;CDM Hortaleza;CARRETERA ESTACION DE HORTALEZA, 11 28033 MADRID;HORTALEZA;16;APÓSTOL SANTIAGO;165;444683,32;4481107,06;-3.6520428109526883;40.478883218418986;AMCDMHORTALEZACT_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;7749
2020;7;1771;Centros deportivos;CDM La Masó;CALLE MASO, 80 (C/V VENTISQUERO DE LA CONDESA) 28034 MADRID;FUENCARRAL - EL PARDO;8;MIRASIERRA;87;439374,53;4481857,03;-3.7153208255768;40.4851944115249;AMCDMLAMASO_GeneralBT;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;845
2020;7;1937;Centros deportivos;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;16;CANILLAS;163;446721,93;4479594,57;-3.62783298581013;40.46547736811336;AMCDMLARAGONESVERANO_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;15391
2020;7;844;Centros deportivos;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;12;ZOFÍO;126;439493,02;4469717,28;-3.7127673625946;40.3758429603234;AMCDMORCASITASOFICINAS_GeneralBT_Oficinas;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;211
2020;7;844;Centros deportivos;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;12;ZOFÍO;126;439493,02;4469717,28;-3.7127673625946;40.3758429603234;AMCDMORCASITASVERANO_GeneralBT_Verano;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;303
2020;7;1114;Centros deportivos;CDM Plata y Castañar;PASEO PLATA Y CASTAÑAR, 7 28021 MADRID;VILLAVERDE;17;VILLAVERDE ALTO;171;439027,11;4466911,16;-3.7170958691991935;40.35076438371904;AMCDMPLATYCAST_CT_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;1638
2020;7;1941;Centros deportivos;CDM Playa Victoria;CALLE HIERBABUENA, 2 28039 MADRID;TETUÁN;6;BERRUGUETE;66;440472,29;4478976,84;-3.7016309815462454;40.459185470607935;AMCDMPVICTORIA_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;1813
2020;7;1889;Centros deportivos;CDM Pueblo Nuevo;CALLE FRANCISCO RIOJA, 14 28017 MADRID;CIUDAD LINEAL;15;PUEBLO NUEVO;152;445839,4;4475685,17;-3.6380132760089876;40.43014181400333;AMCDMPUEBLONUEVO_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;1213
2020;7;1945;Centros deportivos;CDM San Juan Bautista;CALLE TREVIANA, 1 28043 MADRID;CIUDAD LINEAL;15;SAN JUAN BAUTISTA;156;444142,91;4477729,93;-3.657745672316187;40.44796198220766;AMCDMSANJUANBAUTISTA_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;18574
2020;7;1950;Centros deportivos;CDM Vicente del Bosque;AVENIDA MONFORTE DE LEMOS, 13 28029 MADRID;FUENCARRAL - EL PARDO;8;LA PAZ;85;441183,53;4481081,65;-3.6939060688019;40.4783396017234;acciona_vicentedelbosque;telemedida;Energia reactiva;Reactiva tarifa 3.1A;kVAr;32777
2020;7;1656;Centros deportivos;CDM Wilfred Agbonavbare - Alberto García;CALLE REGUERA DE TOMATEROS, 39B, 28053 MADRID;PUENTE DE VALLECAS;13;ENTREVÍAS;131;444236,45;4469239,87;-3.6560976103843;40.37204305783915;AMCDMALBERTOG_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;27
2020;7;658;Centros escolares;CEIP Bolivia;CALLE VILLAVALIENTE, 29 28011 MADRID;LATINA;10;LUCERO;103;436373,24;4473268,33;-3.7500195164933143;40.40760080843823;AMCEIPBOLIVIA_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;NO DATA
2020;7;49;Centros escolares;CEIP Claudio Moyano;CALLE CEA BERMUDEZ, 26 28003 MADRID;CHAMBERÍ;7;VALLEHERMOSO;76;439884,49;4476723,65;-3.708257053283696;40.439115564429116;AMCPCMOYANO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;0,7
2020;7;278;Centros escolares;CEIP Concepción Arenal;CALLE ANTONIO LOPEZ, 1 28019 MADRID;CARABANCHEL;11;COMILLAS;111;439319,32;4472127,86;-3.7110683133563716;40.39824381077428;AMCPCONARENAL_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;2193
2020;7;582;Centros escolares;CEIP Isaac Peral;GLORIETA RUFINO NOVALVOS, 5 28025 MADRID;CARABANCHEL;11;PUERTA BONITA;115;437967,83;4470923,83;-3.729999509109673;40.38645824863816;AMCEIPISAACPERAL_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;0,9
2020;7;1028;Centros escolares;CEIP Madroño;CALLE LAS MARISMAS, 14 28038 MADRID;PUENTE DE VALLECAS;13;NUMANCIA;136;444386,73;4472608,31;-3.6547868183395873;40.402312403210814;AMCPMADRONO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;51,3
2020;7;116;Centros escolares;CEIP Ntra Sra de la Paloma;CALLE TABERNILLAS, 2 28005 MADRID;CENTRO;1;PALACIO;11;439642,7;4473629,39;-3.7106372993064745;40.411427160112815;AMCPPALOMA_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;0,3
2020;7;167;Centros escolares;CEIP Ntra Sra Fuencisla;CALLE TOMELLOSO, 39 28026 MADRID;USERA;12;ALMENDRALES;124;440745,01;4470201,39;-3.6972821974614196;40.380523117574946;AMCPFUENCISLA_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;3,3
2020;7;209;Centros escolares;CEIP Pi i Margall;PLAZA DOS DE MAYO, 2 28004 MADRID;CENTRO;1;UNIVERSIDAD;15;440230,55;4475371,56;-3.7046107649803;40.4268327144929;CEIPPiiMargall_Electricidad;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;-1288,3
2020;7;304;Centros escolares;CEIP Pradolongo;CALLE PARQUE DE LA PALOMA, 9 28026 MADRID;USERA;12;ZOFÍO;126;439235,73;4470063,37;-3.7158207588239685;40.379271000451105;AMCPPRADOLONGO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;2
2020;7;108;Centros escolares;CEIP Puerto Rico;CALLE SEGURA, 74 28041 MADRID;USERA;12;ORCASITAS;121;438955,61;4468897,52;-3.718516174164925;40.36857243836856;AMCPPRICO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;0
2020;7;247;Centros escolares;CEIP Residencia San Ildefonso;CALLE ALFONSO VI, 1 28005 MADRID;CENTRO;1;PALACIO;11;439580,6;4473834,01;-3.71212631464;40.4129348523462;ResidenciaSanildefonso_Electricidad;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;2449
2020;7;177;Centros escolares;CEIP Vázquez de Mella;CALLE BAILEN, 18 28005 MADRID;CENTRO;1;PALACIO;11;439417,82;4473742,83;-3.7140360474586;40.4121016245246;CEIPVazquezmella_Electricidad;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;-1749,8
2020;7;1033;Centros culturales y bibliotecas;Centro de Mayores San Francisco;CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID;CENTRO;1;PALACIO;11;439335,92;4473634,38;-3.714990913868;40.4111186882429;CentromayoresSanfrancisco_Electricidad;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;16687,7
2020;7;1083;Centros mixtos;Complejo La Vaguada;AVENIDA MONFORTE DE LEMOS, 38-40 28029 MADRID;FUENCARRAL - EL PARDO;8;EL PILAR;84;440036,44;4481276,19;-3.709012712706959;40.479004163276095;AMLAVAGUADACT_Contador_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;NO DATA
2020;7;772;Centros administrativos;JMD Centro;CALLE MAYOR, 72 28013 MADRID;CENTRO;1;PALACIO;11;439700,82;4474124,14;-3.7107369303703;40.4155572059031;JuntaDistritoCentroSotano_Electricidad;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;
2020;7;1987;Centros deportivos;Pabellón Jesús Rollán;CALLE AVENA, 11 28026 MADRID;USERA;12;ZOFÍO;126;439280,11;4469746,13;-3.7152779102325;40.3760873422678;AMPJESUSROLLAN_GeneralBT;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;835
2020;7;1174;Centros administrativos;Sede AG Hacienda;CALLE ALCALA, 45 28014 MADRID;CENTRO;1;JUSTICIA;14;440937,24;4474516,9;-3.695760433679633;40.419308936692836;acciona_sedeaghacienda;telemedida;Energia reactiva;Ninguno;kVAr;14226
2020;8;2258;Centros culturales y bibliotecas;Biblioteca Ana María Matute;CALLE ISAAC ALBENIZ, 1 28019 MADRID;CARABANCHEL;11;SAN ISIDRO;113;438873,92;4472154,36;-3.7202936410904;40.3977521494866;AMBIBAMMATUTE_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;177
2020;8;2178;Centros culturales y bibliotecas;Biblioteca Ángel González;CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID;LATINA;10;ALUCHE;104;434962,85;4472100,21;-3.7663713097572;40.3969681670062;AMBIBAGONZALEZ_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;3980
2020;8;2096;Centros culturales y bibliotecas;Biblioteca Eugenio Trías;PASEO FERNAN NUÑEZ, 24 28009 MADRID;RETIRO;3;JERÓNIMOS;35;442401,74;4474247,41;-3.6796432754374946;40.41678861549688;AMBIBETRIAS_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;17472
2020;8;1208;Centros culturales y bibliotecas;Biblioteca Gerardo Diego;CALLE MONTE AYA, 12 28031 MADRID;VILLA DE VALLECAS;18;CASCO HISTÓRICO DE VALLECAS;181;447143,05;4469885,64;-3.6226612333620114;40.378016410030774;AMBIBGDIEGO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;414
2020;8;1526;Centros culturales y bibliotecas;Biblioteca José Hierro;CALLE MARIA SEVILLA DIAGO, 15 28022 MADRID;SAN BLAS - CANILLEJAS;20;ROSAS;205;448214,3;4476029,82;-3.610550602425999;40.433453540244685;AMBIBJHIERRO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;730
2020;8;941;Centros culturales y bibliotecas;Biblioteca Mario Vargas Llosa;CALLE BARCELO, 4 28004 MADRID;CENTRO;1;JUSTICIA;14;440674,55;4475361,07;-3.6990826662067344;40.42683538680111;AMBIBMVLLOSA_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;6958
2020;8;850;Centros culturales y bibliotecas;Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444589,53;4473440,92;-3.6530587077141;40.4097421858525;AMBIBMDELIBES_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;12504
2020;8;20;Centros culturales y bibliotecas;Biblioteca Pío Baroja;CALLE ARGANDA, 12 28005 MADRID;ARGANZUELA;2;ACACIAS;22;439946,87;4472423,86;-3.7076765298843;40.4002580548243;AMBIBPIOBAROJA_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;4691
2020;8;906;Centros culturales y bibliotecas;CC Conde Duque;CALLE CONDE DUQUE, 11 28015 MADRID;CENTRO;1;UNIVERSIDAD;15;439716,08;4475426,59;-3.710680603981;40.4272912991656;acciona_condeduque;telemedida;Energia reactiva;Reactiva tarifa 6.1A;kVAr;57252
